timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
389893075,389892531,-3.8103328,0.33744633,-1.6856003
389914060,389913516,-3.1057298,-0.8821492,-1.6184793
389932055,389931503,1.3370745,0.3716126,-0.45709908
389953032,389952488,1.8558418,1.1963068,0.14805853
389974063,389973473,2.4845185,2.3992045,0.01682484
389995035,389994461,2.063724,3.940408,0.19621389
390012989,390012445,3.132682,2.8434484,-0.31012556
390033981,390033430,3.7881784,0.9145505,-0.6030026
390054973,390054415,4.289327,-1.3948237,-0.32354546
390071459,390070904,2.4581897,-4.6198907,1.1366631
390092441,390091889,3.1658185,-4.078592,1.4566859
390113430,390112876,1.8836054,-1.6552025,2.35902
390134425,390133862,1.3997511,-0.6426778,1.7964499
390152408,390151846,-6.7228923,2.859819,-0.08076636
390173388,390172831,-7.943226,3.4917228,0.16779463
390194360,390193816,-7.043437,3.828527,-0.6607005
390212352,390211803,-0.94451207,-0.37437782,-1.5250468
390233331,390232788,0.77108234,-1.8098823,-0.8411039
390254324,390253780,1.6789937,-1.2870531,0.32708475
390272312,390271764,2.503913,1.4753989,0.37107992
390293289,390292745,1.9370565,1.2858329,-0.37817952
390314279,390313730,-0.17765948,-0.27568427,-0.8083867
390335265,390334715,-0.8629094,-2.6244996,-0.7251556
